start_station_name,trip_count,latitude,longitude
Pooks Hill Rd & Linden Ave,216,39.014716,-77.10714300000002
Potomac & M St NW,12949,38.905368,-77.065149
Potomac & Pennsylvania Ave SE,8833,38.8803,-76.9862
Potomac Ave & 35th St S,2643,38.844015,-77.050537
Potomac Ave & 8th St SE,4087,38.876737,-76.99446800000003
Potomac Ave & Half St SW,1748,38.870201,-77.010837
Potomac Ave & Main Line Blvd,1453,38.822738,-77.049265
Potomac Greens Dr & Slaters Ln,2560,38.82175,-77.047494
Powhatan St & Bashford Ln,1163,38.818748,-77.047783
Prince St & Union St,3183,38.803124,-77.040363
Randle Circle & Minnesota Ave SE,128,38.878,-76.9607
Reston Pkwy & Spectrum Dr,192,38.964208,-77.35428
Reston Regional Library,47,38.962095,-77.358815
Reston Town Center Transit Station,1326,38.957037,-77.359718
Reston YMCA,295,38.955314,-77.368416
Rhode Island & Connecticut Ave NW,15102,38.905996,-77.03980200000002
Rhode Island Ave & V St NE,5539,38.918155,-77.004746
Rhode Island Ave Metro,4250,38.920682,-76.995876
Ripley & Bonifant St,1173,38.992679,-77.029457
River Rd & Landy Ln,2887,38.964992,-77.103381
Rockville Metro East,274,39.085394,-77.145803
Rockville Metro West,477,39.084379,-77.146866
Rockville Pike & Old Georgetown Rd,405,39.049765,-77.11368
Rolfe St & 9th St S,777,38.866471,-77.076131
Roosevelt Island,2425,38.896553,-77.06714000000002
Rosslyn Metro / Wilson Blvd & Ft Myer Dr,5363,38.8946,-77.072305
S Arlington Mill Dr & Campbell Ave,2335,38.84232,-77.089555
Saint Asaph St & Pendleton  St,1969,38.810743,-77.044664
Shady Grove Hospital,22,39.097636,-77.196636
Shady Grove Metro East,1435,39.121327,-77.164969
Shady Grove Metro West,1226,39.119765,-77.166093
Sligo Ave & Carroll Ln,1053,38.990874,-77.016311
Smithsonian-National Mall / Jefferson Dr & 12th St SW,38803,38.888767,-77.02858
South Capitol & Atlantic St SW,162,38.831516,-77.008133
Spring Hill Metro,190,38.929261,-77.240654
Stanton Square SE,42,38.855004,-76.984512
Sunset Hills & Old Reston Ave,801,38.955079,-77.351649
Sunset Hills Rd & Discovery Square,460,38.95534,-77.357611
Sunset Hills Rd & Isaac Newton Square,860,38.951443,-77.340377
TJ Cmty Ctr / 2nd St & S Old Glebe Rd,1531,38.869418,-77.095596
Taft St & E Gude Dr,73,39.094103,-77.132954
Takoma Metro,5751,38.975219,-77.016855
Takoma Park Rec Center,152,38.98265,-76.988311
Temporary Rd & Old Reston Ave,322,38.960084,-77.353414
Tenleytown / Wisconsin Ave & Albemarle St NW,6720,38.947607,-77.079382
Thomas Circle,28685,38.9059,-77.0325
Towers Crescent Dr & Tysons One Pl,71,38.915246,-77.220157
Town Center Pkwy & Bowman Towne Dr,202,38.962524,-77.361902
Town Center Pkwy & Sunset Hills Rd,304,38.955171,-77.36309399999998
Traville Gateway Dr & Gudelsky Dr,57,39.093783,-77.202501
Twinbrook Metro,612,39.062041,-77.120776
Tysons Corner Station,1225,38.920939,-77.222115
Tysons One Pl & Chain Bridge Rd,216,38.919475,-77.221179
Tysons West Transit Center,95,38.932636,-77.231825
US Dept of State / Virginia Ave & 21st St NW,7192,38.894919,-77.046587
USDA / 12th & C St SW,11731,38.886277,-77.028242
Van Ness Metro / UDC,4504,38.944551,-77.063896
Vermont Ave & I St NW,13963,38.901136,-77.034451
Virginia Ave & 25th St NW,6090,38.8995,-77.05415500000002
Ward Circle / American University,3298,38.938736,-77.087171
Washington & Independence Ave SW/HHS,16767,38.886978000000006,-77.013769
Washington Blvd & 10th St N,3186,38.884734,-77.093485
Washington Blvd & 7th St N,1245,38.88081,-77.09079200000002
Washington Blvd & N Frederick St,668,38.884829,-77.12767099999998
Westover Library / Washington Blvd & N McKinley Rd,454,38.886048,-77.142317
Westpark & Jones Branch Dr,599,38.924437,-77.217664
Westpark & Park Run Dr,343,38.928919,-77.225394
Westpark Dr & Leesburg Pike,90,38.92403,-77.235955
White Flint Metro,1495,39.04753,-77.11287
Wiehle Ave & Reston Station Blvd,75,38.9492,-77.3368
Wilson Blvd & N Edgewood St,3254,38.889,-77.0925
Wilson Blvd & N Quincy St,5130,38.880012,-77.107854
Wilson Blvd & N Troy St,2779,38.892556,-77.082089
Wilson Blvd & N Uhle St,4117,38.891696,-77.0846
Windham Ln & Amherst Ave,132,39.032029,-77.04735
Wisconsin Ave & Brandywine St NW,2762,38.949813,-77.080217
Wisconsin Ave & Ingomar St NW,2011,38.958267,-77.084636
Wisconsin Ave & Newark St NW,7936,38.934881,-77.072755
Wisconsin Ave & O St NW,9268,38.90849,-77.063586
Woodglen Dr & Executive Blvd,841,39.04317,-77.1135
Woodley Park Metro / Calvert St & Connecticut Ave NW,240,38.923389,-77.051833
Woodmont Ave & Strathmore St,2296,38.979875,-77.093522
Yuma St & Tenley Circle NW,1797,38.946182,-77.08059
1 Ave & E 110 St,10879,40.79232720000051,-73.93830000000109
1 Ave & E 16 St,67496,40.73221852999996,-73.98165556999848
1 Ave & E 18 St,48250,40.733812191963615,-73.9805442094803
1 Ave & E 30 St,42634,40.741443870002435,-73.97536082000211
1 Ave & E 44 St,29565,40.75001986000126,-73.96905301000206
1 Ave & E 62 St,40097,40.761227399998724,-73.96094021999579
1 Ave & E 68 St,57741,40.76500524999813,-73.95818491000509
1 Ave & E 78 St,38475,40.77140425999852,-73.95351660000335
1 Ave & E 94 St,14778,40.78172120000071,-73.94593999999954
1 Pl & Clinton St,9041,40.6809590999996,-73.99905708999992
10 Hudson Yards,4481,40.75295699999987,-74.0026400000002
10 St & 5 Ave,6508,40.66862729999977,-73.98700052999995
10 St & 7 Ave,9947,40.6662078000006,-73.98199885999942
11 Ave & W 27 St,56476,40.75139600000266,-74.00522600000122
11 Ave & W 41 St,46503,40.76030095999907,-73.99884221999731
11 Ave & W 59 St,45473,40.77149671054304,-73.99046033620834
11 St & 35 Ave,1268,40.76274419999995,-73.93911409999993
11 St & 43 Ave,1135,40.7519071,-73.94791189999991
12 Ave & W 40 St,82334,40.760875020001286,-74.00277667999788
12 St & 4 Ave,4727,40.66860300000006,-73.99043940000037
14 St & 5 Ave,10430,40.666287,-73.98895053000098
14 St & 7 Ave,10354,40.663778999999536,-73.98396846000063
19 St & 24 Ave,5186,40.77745520000006,-73.92254030000002
2 Ave & 36 St - Citi Bike HQ at Industry City,7744,40.65708866668498,-74.00870203971863
2 Ave & 9 St,4234,40.672481100000155,-73.99331394
2 Ave & E 104 St,10401,40.789210499999434,-73.94370784000046
2 Ave & E 122 St,3798,40.80067210000012,-73.93490000000017
2 Ave & E 31 St,47462,40.74290902000124,-73.97706057999375
2 Ave & E 96 St,23841,40.78396359999936,-73.94716729999794
2 Ave & E 99 St,6742,40.78625859999979,-73.94552579000059
21 St & 31 Dr,5646,40.76590000000021,-73.9308190000001
21 St & 36 Ave,1402,40.76018530000006,-73.93627259999995
21 St & 38 Ave,1365,40.75763139999994,-73.93912240000007
21 St & 43 Ave,3000,40.750525340000145,-73.94594845000016
21 St & Hoyt Ave S,2900,40.77464499999998,-73.92370599999991
21 St & Queens Plaza North,6990,40.753259639999825,-73.94335788000076
23 Ave & 27 St,2353,40.77616500000012,-73.9153175
24 Ave & 26 St,4274,40.77459099999992,-73.9185440000001
24 Ave & 29 St,3771,40.77289999999995,-73.91614200000002
24 St & 41 Ave,5339,40.75270850000013,-73.9397405000005
27 Ave & 4 St,1056,40.774717499999966,-73.93378940000002
27 Ave & 9 St,2353,40.77398249999997,-73.93091339999981
27 St & Hunter St,5061,40.74849999999979,-73.94127500000019
28 Ave & 35 St,5187,40.76709999999995,-73.91698580000012
28 Ave & 44 St,2352,40.764089323506816,-73.9106512069702
28 St & 36 Ave,4128,40.75718599999989,-73.93271900000022
28 St & 38 Ave,4538,40.754876000000216,-73.93432599999987
28 St & 41 Ave,9156,40.75104700000046,-73.93796999999951
3 Ave & 14 St,6210,40.66854550000011,-73.9933326399998
3 Ave & E 100 St,3723,40.787721399999995,-73.94728331000042
3 Ave & E 112 St,3792,40.795508000000034,-73.94160600000022
3 Ave & E 62 St,19126,40.76312583999973,-73.96526895000216
3 Ave & E 71 St,9892,40.76873686999999,-73.96119945000044
3 Ave & E 72 St,10684,40.76994259999993,-73.9606071200011
3 Ave & E 95 St,6559,40.78459679884927,-73.94968539476396
3 Ave & Schermerhorn St,9866,40.68683207999936,-73.979677199999
3 St & 3 Ave,13420,40.675070500000494,-73.98775226
3 St & 7 Ave,14096,40.67038369999997,-73.97839676000046
3 St & Hoyt St,6291,40.677728700000294,-73.99364123000022
3 St & Prospect Park West,18146,40.66813199999936,-73.9736383099997
30 Ave & 21 St,2480,40.770374300000064,-73.92860779999985
31 Ave & 14 St,3386,40.768200000000185,-73.93226619999993
31 Ave & 30 St,5586,40.764699999999856,-73.92403120000014
31 Ave & 34 St,7646,40.76315400000018,-73.92082700000068
31 Ave & Crescent St,5759,40.765834600000225,-73.92654739999969
31 Ave & Steinway St,5557,40.76129389728897,-73.916916847229
31 St & 23 Ave,13041,40.77478780000024,-73.9125551000014
31 St & 35 Ave,5334,40.75820464696749,-73.92832159996033
31 St & Astoria Blvd,9716,40.769917600000205,-73.91840569999937
31 St & Broadway,11483,40.76158399999988,-73.92592099999919
31 St & Hoyt Ave N,5941,40.77115279999999,-73.91700739999969
31 St & Newtown Ave,238,40.76754877999703,-73.92093345522879
31 St & Northern Blvd,3402,40.75186951421886,-73.93349289894103
31 St & Thomson Ave,4188,40.74469737999985,-73.93540374999998
32 St & 30 Ave,8168,40.766425527028815,-73.92062902450563
34 Ave & 13 St,1645,40.76387530000007,-73.93648479999987
34 Ave & 21 St,3597,40.7628138,-73.9342861999998
34 Ave & 38 St,10069,40.75691300000023,-73.92163099999941
34 St & 35 Ave,5578,40.75693320000011,-73.92622309999972
35 Ave & 10 St,2584,40.763154819103825,-73.93985509872438
35 Ave & 37 St,6150,40.7557327,-73.92366110000009
35 St & 34 Ave,3662,40.758058299999924,-73.92427510000013
35 St & Broadway,5326,40.76033900000023,-73.92224269999996
36 Ave & 10 St,3955,40.76143760000005,-73.94112649999991
37 Ave & 35 St,3684,40.75311059999989,-73.9279917000002
37 St & 24 Ave,3582,40.770147700000045,-73.91209379999978
39 St & 2 Ave - Citi Bike HQ at Industry City,2523,40.65539977447831,-74.01062786579129
4 Ave & 2 St,6013,40.674613422475865,-73.98501142859459
4 Ave & 9 St,9259,40.6705135000001,-73.98876585000049
40 Ave & 9 St,1550,40.757419999999925,-73.9451329999999
40 Ave & Crescent St,107,40.75359920200568,-73.93795609474179
43 St & Broadway,5679,40.75772839999993,-73.91663680000032
44 Dr & 21 St,9517,40.747999999999664,-73.94609270000116
44 Dr & Jackson Ave,14009,40.74718234000022,-73.94326349999943
45 Rd & 11 St,10772,40.747085859999935,-73.9497723400001
46 Ave & 5 St,15937,40.747309999999494,-73.95451000000136
47 Ave & 31 St,3955,40.74300000000018,-73.93561000000031
47 Ave & Skillman Ave,224,40.74375240997842,-73.94176483154297
48 Ave & 30 Pl,2161,40.74128309355999,-73.93725872039794
48 Ave & 5 St,4722,40.74436328706707,-73.95587325096129
49 Ave & 21 St,3869,40.74251999999983,-73.9488520000002
5 Ave & 3 St,15509,40.672815499999615,-73.98352355000027
5 Ave & E 103 St,20672,40.79225530000054,-73.95249933000012
5 Ave & E 126 St,3874,40.80697999999997,-73.94174700000038
5 Ave & E 29 St,39492,40.74516770000235,-73.98683077000199
5 Ave & E 63 St,21359,40.766367999999254,-73.97151800000059
5 Ave & E 73 St,44897,40.772828169997894,-73.96685276000058
5 Ave & E 78 St,35052,40.77632142182264,-73.96427392959596
5 Ave & E 88 St,46382,40.78307000000051,-73.95939000000286
5 Ave & E 93 St,15914,40.78578510000056,-73.95748099999935
5 St & 51 Ave,3694,40.7423737,-73.95659999999988
5 St & 6 Ave,6699,40.670483600000175,-73.98208968000041
5 St & Market St,1769,40.69999748438847,-73.97440128028394
6 Ave & 12 St,6917,40.666318100000275,-73.98546169999955
6 Ave & 9 St,11678,40.66812700000027,-73.98377641000076
6 Ave & Canal St,40918,40.722437969999454,-74.00566443000234
6 Ave & Spring St,39126,40.72525569525528,-74.00412082672119
6 Ave & W 33 St,75292,40.74901271000219,-73.98848394999459
6 St & 7 Ave,7758,40.668662700000525,-73.9798806699989
7 St & 3 Ave,6116,40.6726029815013,-73.98983001708984
7 St & 5 Ave,8334,40.670492200000226,-73.98541675000071
8 Ave & W 31 St,80097,40.75058534702816,-73.9946848154068
8 Ave & W 33 St,85293,40.75155099999617,-73.99393400000649
8 Ave & W 52 St,45062,40.76370738999781,-73.98516149999557
9 Ave & W 22 St,60233,40.745497299998725,-74.00197139000414
9 Ave & W 28 St,26169,40.74937024193157,-73.99923384189607
9 Ave & W 45 St,58161,40.760192520000466,-73.99125510000147
9 St & 44 Rd,3646,40.74966000000015,-73.9521000000003
Adam Clayton Powell Blvd & W 115 St,5349,40.802535000000226,-73.95324229999936
Adam Clayton Powell Blvd & W 118 St,5553,40.8043720000001,-73.95147500000074
Adam Clayton Powell Blvd & W 123 St,7326,40.807831599999595,-73.94937299999974
Adam Clayton Powell Blvd & W 126 St,5820,40.80949534777938,-73.94776493310928
Adelphi St & Myrtle Ave,18609,40.69308256999885,-73.97178912999934
Albany Ave & Fulton St,2325,40.68001050000012,-73.93847500000014
Allen St & Hester St,44189,40.71605865999755,-73.9919075900025
Allen St & Rivington St,48183,40.72019576000112,-73.98997824999971
Allen St & Stanton St,52397,40.722055000001184,-73.98911100000215
Amsterdam Ave & W 119 St,9738,40.808624900000375,-73.95962140000017
Amsterdam Ave & W 125 St,6144,40.813357999999845,-73.9564610000005
Amsterdam Ave & W 66 St,16631,40.77466709999936,-73.98470567000025
Amsterdam Ave & W 73 St,52937,40.77966809007569,-73.98093044757842
Amsterdam Ave & W 79 St,29447,40.782939099999005,-73.97865170000202
Amsterdam Ave & W 82 St,28800,40.78524671999924,-73.97667320999905
Astoria Park S & Shore Blvd,5359,40.77670000000013,-73.92763100000008
Atlantic Ave & Furman St,22307,40.69165182999981,-73.9999785999998
Avenue D & E 12 St,14851,40.72580613999945,-73.97422494000048
Avenue D & E 3 St,22969,40.72082834000094,-73.97793172000075
Avenue D & E 8 St,18214,40.72368360999893,-73.97574812999946
Baltic St & 5 Ave,14761,40.67957659999962,-73.97854971000025
Bank St & Hudson St,36671,40.73652888999894,-74.00618025999901
Bank St & Washington St,26439,40.73619670000164,-74.00859206999681
Banker St & Meserole Ave,15388,40.726060000000615,-73.95620999999888
Barclay St & Church St,45947,40.712912239998154,-74.01020233999809
Barrow St & Hudson St,60672,40.731724280002325,-74.00674435999841
Bayard St & Baxter St,34350,40.71602117999865,-73.99974372000234
Bayard St & Leonard St,8950,40.71915571696073,-73.94885390996933
Bedford Ave & Bergen St,8763,40.67636800000029,-73.95291800000037
Bedford Ave & Nassau Ave,26691,40.72311651000033,-73.9521232400002
Bedford Ave & S 9 St,5711,40.70853073999978,-73.96408963000042
Bergen St & Flatbush Ave,14417,40.680944723477296,-73.97567331790923
Bergen St & Smith St,35358,40.686744299999035,-73.99063168000197
Bergen St & Vanderbilt Ave,13294,40.6794388000007,-73.96804379999959
Berkeley Pl & 6 Ave,9250,40.67653040000004,-73.97846879000002
Berkeley Pl & 7 Ave,18148,40.67514683870888,-73.9752320945263
Berry St & N 8 St,25892,40.71900949999871,-73.95852514999888
Bialystoker Pl & Delancey St,20094,40.7162264400007,-73.98261206000022
Boerum St & Broadway,6219,40.70538076999989,-73.94976518999951
Bond St & Bergen St,13166,40.684966799999685,-73.98620772000095
Bond St & Fulton St,21537,40.689621887904174,-73.98304268717766
Bressler,170,40.646538367096475,-74.0165877342224
Broad St & Bridge St,12880,40.7036518200001,-74.01167796999846
Broadway & 12 St,3700,40.766800000000075,-73.93477739999983
Broadway & Battery Pl,44489,40.704633340000576,-74.0136170600015
Broadway & Berry St,21890,40.71044553999911,-73.96525063000037
Broadway & E 14 St,93370,40.73454567000521,-73.99074142000896
Broadway & E 22 St,105605,40.74034320000556,-73.98955108999598
Broadway & Moylan Pl,12805,40.814325600000245,-73.95902550000024
Broadway & Roebling St,16936,40.70924826276239,-73.96063148975372
Broadway & W 122 St,5843,40.81205620000021,-73.96125469999978
Broadway & W 25 St,74585,40.742868773117735,-73.98918628692627
Broadway & W 29 St,59475,40.74620090000083,-73.9885572300046
Broadway & W 32 St,57091,40.74854862000153,-73.98808415999875
Broadway & W 36 St,39719,40.750977110001024,-73.98765428000277
Broadway & W 37 St,23826,40.7517263199992,-73.98753523000046
Broadway & W 38 St,37788,40.75299640999982,-73.98721618999863
Broadway & W 41 St,67225,40.75513557000161,-73.98658031999517
Broadway & W 49 St,62204,40.760683270966744,-73.98452728986742
Broadway & W 51 St,35940,40.76228825999835,-73.98336183000285
Broadway & W 53 St,39394,40.76344058000125,-73.98268129000247
Broadway & W 56 St,51631,40.765265399998114,-73.98192337999497
Broadway & W 60 St,84963,40.7691550499964,-73.98191840999469
Broadway & Whipple St,7383,40.70166570000001,-73.94373030000064
Bus Slip & State St,24834,40.70190699999993,-74.01394199999956
Bushwick Ave & Powers St,11623,40.712476609999904,-73.94100004999946
Butler St & Court St,9120,40.68498940000037,-73.99440328999991
Cadman Plaza E & Red Cross Pl,23981,40.69991755000033,-73.98971773000076
Cadman Plaza West & Montague St,20785,40.69382999999841,-73.9905390000019
Cambridge Pl & Gates Ave,7728,40.684880000000355,-73.96303999999972
Canal St & Rutgers St,51302,40.714274869999095,-73.9899002499955
Carlton Ave & Dean St,9449,40.68097409999979,-73.97100969999931
Carlton Ave & Flushing Ave,11410,40.6977869999999,-73.97373599999993
Carlton Ave & Park Ave,8045,40.695807050000354,-73.97355568999981
Carmine St & 6 Ave,80558,40.73038598999863,-74.00214987999544
Carroll St & 5 Ave,12543,40.67516220000034,-73.98148319999916
Carroll St & 6 Ave,12516,40.67408859999974,-73.97872820000184
Carroll St & Bond St,10716,40.67861149999974,-73.99037292000084
Carroll St & Columbia St,10048,40.683045599999964,-74.00348559000058
Carroll St & Franklin Ave,1837,40.667941099999936,-73.95880000000014
Carroll St & Smith St,19275,40.680611000000965,-73.99475825000154
Carroll St & Washington Ave,2902,40.66867439999994,-73.96181480000017
Cathedral Pkwy & Broadway,18561,40.804213000000345,-73.9669910399986
Catherine St & Monroe St,23112,40.7111744400012,-73.99682619000279
Center Blvd & 48 Ave,8303,40.745037999999646,-73.95753899999933
Center Blvd & Borden Ave,5628,40.74161000000003,-73.96044000000006
Central Park North & Adam Clayton Powell Blvd,32083,40.799484000000795,-73.95561299999856
Central Park S & 6 Ave,79057,40.765909359997025,-73.97634150999619
Central Park W & W 96 St,36486,40.79127000000118,-73.96483899999625
Central Park West & W 100 St,20764,40.7940666081851,-73.96286845207214
Central Park West & W 102 St,12679,40.7953459999997,-73.96186000000105
Central Park West & W 68 St,48995,40.773406599998594,-73.97782542000357
Central Park West & W 72 St,53861,40.775793766835925,-73.97620573639871
Central Park West & W 76 St,33348,40.778967840000355,-73.9737473699987
Central Park West & W 85 St,41040,40.784726749999315,-73.96961714999878
Centre St & Chambers St,70785,40.71273266000136,-74.00460730000424
Centre St & Worth St,24843,40.714948070000574,-74.00234481999934
Cherry St,17954,40.71219905999958,-73.9794814799987
Christopher St & Greenwich St,77889,40.73291553000101,-74.00711383999958
Clark St & Henry St,29495,40.69760127000207,-73.9934455899958
Classon Ave & St Marks Ave,10498,40.676519799999596,-73.95960819999937
Clermont Ave & Lafayette Ave,10647,40.68764483999986,-73.96968901999945
Clermont Ave & Park Ave,7586,40.69573397999951,-73.97129667999981
Cleveland Pl & Spring St,72615,40.722103786684414,-73.99724900722505
Cliff St & Fulton St,11914,40.70831794366465,-74.0050408244133
Clinton Ave & Flushing Ave,8704,40.69794000000001,-73.96986847999959
Clinton Ave & Myrtle Ave,22406,40.69326100000032,-73.96889600000169
Clinton St & 4 Place,10404,40.678356299999884,-74.0001450199998
Clinton St & Centre St,2568,40.67433999999985,-74.00194698000027
Clinton St & Grand St,33387,40.71559509000196,-73.98702949999401
Clinton St & Joralemon St,23137,40.69239501999983,-73.99337908999922
Clinton St & Union St,10870,40.683116399999626,-73.99785266999973
Coffey St & Conover St,5126,40.67723600000021,-74.01566500000034
Columbia Heights & Cranberry St,7920,40.70037867000022,-73.99548059000044
Columbia St & Degraw St,11179,40.68592960000017,-74.00242363999925
Columbia St & Kane St,9812,40.68763154999992,-74.00162560000037
Columbia St & Lorraine St,852,40.67470550000004,-74.00755720000002
Columbia St & Rivington St,20024,40.717399729999315,-73.98016555000162
Columbia St & W 9 St,1776,40.67699929999988,-74.00647134000012
Columbus Ave & W 103 St,5746,40.796934699999866,-73.96434122910046
Columbus Ave & W 72 St,68171,40.777057500002314,-73.97898474999812
Columbus Ave & W 95 St,24206,40.791955699999,-73.96808700000092
Commerce St & Van Brunt St,3710,40.68121169999996,-74.0086091199998
Concord St & Bridge St,7682,40.69766564000016,-73.98476437000046
Congress St & Clinton St,15130,40.68815289999984,-73.99520918999987
Cooper Square & Astor Pl,72874,40.72951496224749,-73.99075269699097
Court St & Nelson St,7648,40.67639469999995,-73.99869893000053
Court St & State St,26096,40.69023749999951,-73.99203074000172
Crescent St & 30 Ave,5334,40.76869199999983,-73.9249574
Crescent St & 34 Ave,4294,40.76108000000017,-73.93056199999988
Crescent St & 35 Ave,3291,40.75962760000006,-73.93214550000009
Crescent St & Broadway,7835,40.763358899999815,-73.92864710000056
Crescent St & Ditmars Blvd,4276,40.778718499999925,-73.9145645000003
Crown St & Bedford Ave,2000,40.66656300000011,-73.95674099999998
Cumberland St & Lafayette Ave,14991,40.68753406000104,-73.97265183000094
DeKalb Ave & Hudson Ave,22129,40.68988800000067,-73.98101299999797
DeKalb Ave & S Portland Ave,14559,40.68981034999956,-73.97493121000113
DeKalb Ave & Skillman St,9200,40.69064950000023,-73.95643107000052
DeKalb Ave & Vanderbilt Ave,18624,40.68940747000061,-73.96885458000143
Dean St & 4 Ave,24987,40.683124889999455,-73.97895136999828
Dean St & Franklin Ave,7022,40.677592069373844,-73.95563721656801
Dean St & Hoyt St,9830,40.686444200000274,-73.98759104000041
Degraw St & Hoyt St,7766,40.68199044270669,-73.99079024791719
Degraw St & Smith St,11495,40.682915099999434,-73.99318207999946
Devoe St & Lorimer St,10884,40.71335226222822,-73.9491033554077
Ditmars Blvd & 19 St,6254,40.78145000000024,-73.91833019999973
Division Av & Hooper St,659,40.70684203101336,-73.9544353965357
Division Ave & Marcy Ave,3587,40.70708700999985,-73.9579678299998
Division St & Bowery,33505,40.714130890001584,-73.99704680000035
Douglass St & 3 Ave,13860,40.68021329999925,-73.98432694999941
Douglass St & 4 Ave,11111,40.679278799999615,-73.98154003999929
Driggs Ave & Lorimer St,10532,40.721791340000536,-73.9504154000002
Driggs Ave & N 9 St,2707,40.71816969454167,-73.95520135760306
Driggs Ave & N Henry St,14086,40.723249999999545,-73.94307999999904
Duane St & Greenwich St,21300,40.71748751999985,-74.01045539999932
Duffield St & Willoughby St,17173,40.692215889999964,-73.98428439999972
Dwight St & Van Dyke St,2579,40.67363551341504,-74.01195555925368
E 10 St & 5 Ave,26435,40.733319669999375,-73.99510132000151
E 10 St & Avenue A,65031,40.72740793999662,-73.981420059999
E 102 St & 1 Ave,17156,40.78699459999932,-73.94164802000122
E 102 St & Park Ave,6825,40.790482799999594,-73.95033067999981
E 103 St & Lexington Ave,9274,40.79030509999964,-73.9475575700001
E 106 St & 1 Ave,4664,40.78925290000005,-73.93956237000017
E 106 St & Lexington Ave,5779,40.79197600000033,-73.94599300000044
E 106 St & Madison Ave,5731,40.79343370000024,-73.94945002999964
E 109 St & 3 Ave,6016,40.793296679999926,-73.94320829999945
E 11 St & 1 Ave,46797,40.72953836999755,-73.98426726000413
E 11 St & 2 Ave,54322,40.73047309000256,-73.98672377999745
E 11 St & Avenue B,2014,40.72746420692417,-73.97950418293476
E 11 St & Broadway,24521,40.732617870000894,-73.99158042999912
E 110 St & Madison Ave,12478,40.79615349999965,-73.94782144999924
E 114 St & 1 Ave,4121,40.794566299999794,-73.93625409999987
E 115 St & Lexington Ave,5387,40.79791099999992,-73.94229999999953
E 115 St & Madison Ave,4129,40.79894450000015,-73.94484599999997
E 116 St & 2 Ave,4142,40.79687900000003,-73.93726099999951
E 118 St & 1 Ave,5402,40.79746999999989,-73.93504000000024
E 118 St & 3 Ave,4998,40.799139000000245,-73.93891520000027
E 118 St & Madison Ave,4486,40.80148659999981,-73.94425069999956
E 118 St & Park Ave,2032,40.80053849999994,-73.94199490000014
E 12 St & 3 Ave,57088,40.73223271999921,-73.98889956999508
E 123 St & Lexington Ave,5105,40.802926300000294,-73.93790000000054
E 128 St & Madison Ave,4528,40.80755999999993,-73.93918199999978
E 13 St & Avenue A,53159,40.729667293927115,-73.98067966103555
E 15 St & 3 Ave,53441,40.73423200000176,-73.98692299999627
E 16 St & 5 Ave,57177,40.73726186000104,-73.99238966999657
E 16 St & Irving Pl,37546,40.73536705560429,-73.98797392845155
E 17 St & Broadway,108883,40.737049840004666,-73.99009296000803
E 19 St & 3 Ave,36587,40.736245270002506,-73.98473764999711
E 2 St & 2 Ave,49678,40.72502876000247,-73.99069656000127
E 2 St & Avenue A,39032,40.723077490688866,-73.98583620786667
E 2 St & Avenue B,40360,40.722174440001005,-73.98368778999678
E 2 St & Avenue C,27892,40.72087360000125,-73.98085794999821
E 20 St & 2 Ave,49801,40.73587678000245,-73.98205026999494
E 20 St & FDR Drive,53444,40.733142590001826,-73.97573880999747
E 20 St & Park Ave,43206,40.73827427999742,-73.98751967999866
E 23 St & 1 Ave,53922,40.73650200000092,-73.9780947199965
E 24 St & Park Ave S,65727,40.74096374000135,-73.98602213000291
E 25 St & 1 Ave,37243,40.738176500001614,-73.97738662000208
E 25 St & 2 Ave,53237,40.73912601000002,-73.97973776000195
E 27 St & 1 Ave,35615,40.73944499999932,-73.97680599999941
E 30 St & Park Ave S,40194,40.74444920999956,-73.98303529000194
E 31 St & 3 Ave,44024,40.74394313999878,-73.97966069000357
E 32 St & Park Ave,60023,40.745712100002144,-73.98194828999995
E 33 St & 1 Ave,30557,40.74322681431917,-73.97449783980845
E 33 St & 5 Ave,41679,40.74765946999857,-73.98490707000019
E 35 St & 3 Ave,30188,40.746524000000775,-73.97788500000024
E 39 St & 2 Ave,53614,40.747803730001046,-73.97344189999444
E 39 St & 3 Ave,43293,40.748900599999146,-73.97604882000306
E 4 St & 2 Ave,33216,40.726280699997226,-73.98978040999617
E 41 St & Madison Ave,41698,40.752165280620396,-73.97992193698882
E 43 St & 5 Ave,27268,40.75412081077731,-73.98025184869765
E 44 St & 2 Ave,21624,40.7511838746341,-73.97138714790343
E 45 St & 3 Ave,31266,40.752554339998454,-73.97282625000054
E 47 St & 1 Ave,17769,40.752068620000365,-73.96784384000048
E 47 St & 2 Ave,29954,40.75323098000071,-73.97032516999819
E 47 St & Park Ave,74470,40.755102669996795,-73.97498696000422
E 48 St & 3 Ave,26197,40.754601102599175,-73.97187885499812
E 48 St & 5 Ave,54352,40.75724567912092,-73.97805914282799
E 5 St & Avenue C,21489,40.7229920800004,-73.97995465999803
E 51 St & 1 Ave,21407,40.75455730999968,-73.96592976000078
E 51 St & Lexington Ave,23700,40.75714758000053,-73.97207836000266
E 52 St & 2 Ave,30634,40.756013999999034,-73.96741599999956
E 53 St & 3 Ave,30230,40.7576322773955,-73.9693057537079
E 53 St & Madison Ave,35546,40.75971080000031,-73.97402311000042
E 55 St & 2 Ave,8530,40.757973220000274,-73.9660330799998
E 55 St & 3 Ave,35927,40.758996559604576,-73.96865397691727
E 55 St & Lexington Ave,19758,40.75968085000061,-73.9703136600001
